origin,Unnamed: 0,id,text,retweetCount,CreatedAt,author.id,author.userName,author.followers,author.following,author.createdAt,isRetweet,date,createdDate,misinformation,stance,isUSRelated
T2,1243755,1480534562618892288,@DcWalaDesi Haha! I am living legally in this country can’t even travel freely back to my country due to limited visa issued in @USAndIndia but surprisingly people are voting illegally seriously!! Should I rethink to became an illegal immigrants better? @POTUS @VP @JudiciaryDems @GOP,0,Mon Jan 10 13:38:41 +0000 2022,985336299505799168,AKAMI0007,820,1422,Sun Apr 15 01:57:35 +0000 2018,False,2022-01-10 05:38:41,2022-01-10,F,I,1
T3,1534466,1653024004943355904,@USCIS What about legal immigrants in backlogs? Think about them? Show some empathy! Shameless USCIS,1,Mon May 01 13:10:09 +0000 2023,985336299505799168,AKAMI0007,821,1422,Sun Apr 15 01:57:35 +0000 2018,False,2023-05-01 06:10:09,2023-05-01,T,P,1
T3,1523217,1655956622194229248,@aakashg0 H1b or non immigrant can’t do side hustles. USCIS will throw out of country sadly!!,0,Tue May 09 15:23:19 +0000 2023,985336299505799168,AKAMI0007,821,1422,Sun Apr 15 01:57:35 +0000 2018,False,2023-05-09 08:23:19,2023-05-09,T,P,1
T2,1327707,1480049104575250435,"Greek Coast Guard officials say the body of a young child has been recovered from the Aegean Sea, two weeks after two deadly accidents in the area involving boats loaded with migrants. The body was found off the island of Naxos. https://t.co/8EwLLd2ejp",33,Sun Jan 09 05:29:39 +0000 2022,51241574,AP,15986262,6529,Fri Jun 26 21:48:52 +0000 2009,False,2022-01-08 21:29:39,2022-01-08,T,U,0
T2,1457399,1480476022655131651,Senior U.S. and Russian officials have formally launched special talks on strategic stability In Geneva as part of a flurry of diplomatic activity in Europe this week aimed at defusing tensions over a Russian military buildup on the border with Ukraine. https://t.co/OUXQLHSyFU,36,Mon Jan 10 09:46:04 +0000 2022,51241574,AP,15985361,6529,Fri Jun 26 21:48:52 +0000 2009,False,2022-01-10 01:46:04,2022-01-10,NR,NR,NR
T2,1225389,1474494534000443392,"@AP With the sinking, the death toll has risen to 16 from three separate accidents in as many days involving migrant boats in Greek waters. https://t.co/7I9qg5ZhnU",13,Fri Dec 24 21:37:46 +0000 2021,51241574,AP,15986186,6529,Fri Jun 26 21:48:52 +0000 2009,False,2021-12-24 13:37:46,2021-12-24,T,U,0
T2,1225390,1474494365858865152,At least two people died and 20 were believed missing after a migrant boat capsized in the Aegean Sea. The coast guard said 57 people were rescued in the deadly sinking. https://t.co/rQchoaaBwA,43,Fri Dec 24 21:37:06 +0000 2021,51241574,AP,15986186,6529,Fri Jun 26 21:48:52 +0000 2009,False,2021-12-24 13:37:06,2021-12-24,T,U,0
T2,1483232,1479004385514561538,BREAKING: Tennis star Novak Djokovic to remain in immigration detention in Australia after court adjourns his challenge to visa cancellation. https://t.co/DFoDewqdms,145,Thu Jan 06 08:18:18 +0000 2022,51241574,AP,15985368,6529,Fri Jun 26 21:48:52 +0000 2009,False,2022-01-06 00:18:18,2022-01-06,T,U,1
T2,1131281,1478914055016308736,Morrison is opportunistically ramping up his borders speech in time for upcoming election. We in fact do not have an equal &amp; consistent system. We have a deeply unlawful &amp; inhumane one that arbitrarily detains people seeking asylum for 9 years who have broken no law. #djokovic,23,Thu Jan 06 02:19:22 +0000 2022,53303554,ASRC1,51892,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-05 18:19:22,2022-01-05,T,P,0
T2,1401518,1480447709039366147,"This is a great thread for those trying to make sense of the unchecked powers that have been given to the Home Affairs Minister and the Immigration Minister that has resulted in a 689% increase in how long refugees, AS &amp; permanent residents are detained in last 8 years. #Djokovic",5,Mon Jan 10 07:53:33 +0000 2022,53303554,ASRC1,51894,2244,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 23:53:33,2022-01-09,T,P,0
T2,1428468,1480339426794369025,"7) Since Dec. 2020 nearly 200 refugees have been released from detention. 

Those remaining are watching their brothers released while they are detained, with no reason provided as to why.",3,Mon Jan 10 00:43:17 +0000 2022,53303554,ASRC1,51894,2244,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 16:43:17,2022-01-09,T,P,0
T2,1473457,1479951177454272515,Here’s @CNN profiling the shameful conditions we are holding refugees in at the Park Hotel Prison in. They are speaking with @MehdiAli98 whose been detained almost 9 years since the age of 15. #Djokovic https://t.co/BqwnPhPitV,54,Sat Jan 08 23:00:31 +0000 2022,53303554,ASRC1,51895,2244,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-08 15:00:31,2022-01-08,NR,NR,NR
T2,1127019,1480441899777363969,"If you’re suddenly shocked that a person can win their case in the courts as #Djokovic has done today and yet the Minister can still if they want cancel their visa, then where have you been the last decade when they’ve done this to hundreds of refugees &amp; people seeking asylum?",647,Mon Jan 10 07:30:28 +0000 2022,53303554,ASRC1,51892,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 23:30:28,2022-01-09,T,P,0
T2,1265143,1479415394834153477,"Great question. 

That $109 a night room actually costs Australian taxpayers approximately $500,000 a year per refugee

In return we torture refugees.
Give half of them COVID
Maggots in their dinner

Who is profiting from this human misery is what we need to be asking? #Djokovic",13,Fri Jan 07 11:31:30 +0000 2022,53303554,ASRC1,51891,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-07 03:31:30,2022-01-07,E,P,0
T2,1142247,1478607449741352964,"Rapid Antigen Tests must be free for everyone regardless of their visa status. 

People seeking asylum do not receive Centrelink so using such a system to facilitate access to RAT’s will be the Morrison Government excluding them once again during this pandemic.",41,Wed Jan 05 06:01:01 +0000 2022,53303554,ASRC1,51893,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-04 22:01:01,2022-01-04,T,P,0
T2,1248614,1474029576967835650,"""I want to lose my job. I want to put the Asylum Seeker Resource Centre out of business and close its doors. That’s when I know we’ve truly succeeded."" - @Kon__K Donate today before the end of our End of Year Appeal 🙏🏼 https://t.co/dwNxeKJkhx",4,Thu Dec 23 14:50:11 +0000 2021,53303554,ASRC1,51891,2243,Fri Jul 03 05:22:13 +0000 2009,False,2021-12-23 06:50:11,2021-12-23,T,P,0
T2,1130912,1478925739516780549,"Did you know you do not need a visa to seek asylum in Australia. Did you know Morrison Gov is detaining 70 people onshore and 107 offshore for seeking asylum by sea, for nearly a decade now. This is unlawful under international law. We have the worlds most cruel border policies.",333,Thu Jan 06 03:05:48 +0000 2022,53303554,ASRC1,51892,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-05 19:05:48,2022-01-05,UV,P,0
T2,1428465,1480339444183941122,11) The Djokovic case is in no conceivable way comparable to the treatment of refugees. Refugees held in detention need to be released now and provided permanent resettlement.,7,Mon Jan 10 00:43:21 +0000 2022,53303554,ASRC1,51894,2244,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 16:43:21,2022-01-09,T,P,0
T2,1326032,1480356847034908674,"#Djokovic is having trouble getting timely legal assistance. 

Well, the Morrison Govt. has made denying access to lawyers common practice for people seeking asylum. 

People who have just arrived seeking asylum are often forcibly moved before they can speak to a lawyer.",27,Mon Jan 10 01:52:30 +0000 2022,53303554,ASRC1,51892,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 17:52:30,2022-01-09,T,P,0
T2,1428471,1480339412554706946,"4) However, the Morrison Govt. repealed the Medevac Bill leaving hundreds of refugees in need of medical treatment in Australia’s network of onshore detention centres.",5,Mon Jan 10 00:43:13 +0000 2022,53303554,ASRC1,51894,2244,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 16:43:13,2022-01-09,T,P,0
T4,706950,1779748952843415893,"WRAP UP: Rachel and Betia gave evidence today at a one-day Senate hearing in opposition to Labor’s Entry Ban and Deportation Bill .  

Labor’s attempt to ram this bill through Parl has demonstrated a lack of integrity and a complete disregard for the human impact of the Bill. https://t.co/03XcVnZmKI",11,Mon Apr 15 05:49:51 +0000 2024,53303554,ASRC1,51899,2240,Fri Jul 03 05:22:13 +0000 2009,False,2024-04-14 22:49:51,2024-04-14,T,P,0
T2,1425467,1480357897045299200,"This issue is only exacerbated by defunding of legal services for people seeking asylum. 

This leaves many refugees reliant on charities. 

It is a denial of justice that has been going on for years.",7,Mon Jan 10 01:56:41 +0000 2022,53303554,ASRC1,51894,2244,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 17:56:41,2022-01-09,T,P,1
T2,1133755,1478846757270261761,"⚠️ IMPORTANT INFORMATION FOR PEOPLE SEEKING ASYLUM ⚠️ We will be open today for one more day during the holiday period -and before we reopen on Jan 10- 👉🏼 Thursday, 6th January 2022, 10am – 3pm. For more information go to https://t.co/mm9PfGEFdV",6,Wed Jan 05 21:51:57 +0000 2022,53303554,ASRC1,51892,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-05 13:51:57,2022-01-05,T,P,0
T2,1467370,1480146307180154883,"The point is to encourage you to read this article &amp; see how the sweeping power to cancel visas is deeply disturbing &amp; undemocratic &amp; it’s been used to detain &amp; deport record numbers of asylum seekers, refugees &amp; permanent residents with current efforts to expand powers even more",9,Sun Jan 09 11:55:54 +0000 2022,53303554,ASRC1,51895,2244,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 03:55:54,2022-01-09,T,P,0
T2,1267143,1479393156370034690,"Refugees are not free. 

This is a detention centre. 

A prison.

They must all be freed now.",5,Fri Jan 07 10:03:08 +0000 2022,53303554,ASRC1,51891,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-07 02:03:08,2022-01-07,E,P,1
T2,1130819,1478926696694751233,If you suddenly have an interest in our border policies and think the treatment of #djokovic is shameful and you’re outraged we need to ask you where have you been the last two decades when it comes to the treatment of people seeking asylum?,1062,Thu Jan 06 03:09:36 +0000 2022,53303554,ASRC1,51892,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-05 19:09:36,2022-01-05,T,P,0
T2,1416063,1480402072277192708,"Minister Andrews office has told a caller concerned about refugees in Park Hotel to contact @ASRC1!

It's nice that the Minister acknowledges ASRC work.

But it's the Minister who can right now end the cruelty &amp; free the 70 refugees in immigration detention. 

📞(07) 5580 9111📞",5,Mon Jan 10 04:52:13 +0000 2022,53303554,ASRC1,51894,2244,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 20:52:13,2022-01-09,T,P,0
T3,1572969,1655928714650353664,"1) 🧵@ASRC1's initial response to the #Budget2023 

While there is some much-needed and welcome target support this budget maintains a deeply unfair, unjust and unequal system that excludes people seeking asylum in the community from accessing their basic rights.

👇🏾more below👇🏾",7,Tue May 09 13:32:25 +0000 2023,53303554,ASRC1,51894,2245,Fri Jul 03 05:22:13 +0000 2009,False,2023-05-09 06:32:25,2023-05-09,T,P,0
T2,1421963,1480373914488299523,"For nearly a decade now Morrison has prevented refugees in Indonesia from seeking asylum in Australia. 

Many of the refugees stranded are from Afghanistan (more info in thread below)

Help raise the voice of refugees in Indonesia and follow the #HelpRefugees_Indonesia hashtag",10,Mon Jan 10 03:00:19 +0000 2022,53303554,ASRC1,51894,2244,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 19:00:19,2022-01-09,T,P,0
T4,854339,1778897908965728684,"Join us in amplifying the message of hope and solidarity for World Refugee Day Telethon, powered by the ASRC! If you're ready to use your platform and personal influence to support refugees and raise awareness, fill out the form at https://t.co/XsAqGt5kla #ASRCTelethon https://t.co/GG0tAQfeKD",2,Fri Apr 12 21:28:06 +0000 2024,53303554,ASRC1,51897,2240,Fri Jul 03 05:22:13 +0000 2009,False,2024-04-12 14:28:06,2024-04-12,CF,P,0
T2,1109688,1479417329335238657,Bless your dad. Sadly John the policy of indefinite detention of people seeking asylum has had bipartisan support for the past 20 years in Australia. Successive governments have so narrowed access to courts &amp; grounds of appeal that almost impossible to appeal your detention🙏🏼 Kon,7,Fri Jan 07 11:39:12 +0000 2022,53303554,ASRC1,51892,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-07 03:39:12,2022-01-07,T,P,0
T2,1402445,1480445664161001473,"278 refugees and people seeking asylum in detention right now including 53 from Afghanistan across Australia and another 846 people in detention who are not refugees/AS who are there for visa cancellations by the Minister, mainly permanent residents",64,Mon Jan 10 07:45:26 +0000 2022,53303554,ASRC1,51894,2244,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 23:45:26,2022-01-09,T,P,0
T2,1078677,1480141946010017798,What majority of Australian public is unaware of is the sweeping draconian. cancellation powers Minister for Home Affairs has without any fair checks &amp; balances that’s been used against asylum seekers for years &amp; tomorrow will be used against #Djokovic. https://t.co/sayGiH3rvf,42,Sun Jan 09 11:38:34 +0000 2022,53303554,ASRC1,51891,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-09 03:38:34,2022-01-09,E,P,0
T4,635222,1781580511938593190,"“Refugees in Manus seek asylum but find themselves jailed on a remote island. … We must remember that Manus was created by a liberal democracy, and it reveals a dark side of that ideology.”

https://t.co/kqdW6MplCB",2,Sat Apr 20 07:07:48 +0000 2024,53303554,ASRC1,51899,2240,Fri Jul 03 05:22:13 +0000 2009,False,2024-04-20 00:07:48,2024-04-20,T,P,0
T2,1460828,1479766480082268162,"Melbourne immigration detention hotel 'like prison', tennis player says, as protests continue https://t.co/off4fhh7Eo via @@SBSNews",13,Sat Jan 08 10:46:36 +0000 2022,53303554,ASRC1,51895,2244,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-08 02:46:36,2022-01-08,T,U,0
T2,1279432,1479223019109515266,@BBCRosAtkins Good to see the @BBCRosAtkins mention that #Djokovic is being held in the same detention facility as dozens of refugees and some of the appalling conditions they are held in. It’s a place where 50% of them men there got #covod19. Where self - harm attempts are a weekly occurrence,7,Thu Jan 06 22:47:05 +0000 2022,53303554,ASRC1,51892,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-06 14:47:05,2022-01-06,T,P,0
T2,1131004,1478922282634387458,Instead of tweeting about #Djokovic we encourage you to RT Mehdi who is a refugee nearing 10 years in detention here and highlighting the plight of the 70 refugee men who have been detained in Australia for 8-9 years simply for seeking asylum. Men who have broken no laws.,73,Thu Jan 06 02:52:03 +0000 2022,53303554,ASRC1,51892,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-05 18:52:03,2022-01-05,T,P,0
T2,1267311,1479391519832305664,"To any journalists wanting to really know what the conditions are like in the Park Hotel detention facility where #Djokovic is being held, speak first to some of the refugees detained there. DM people like @MehdiAli98 and @AdnanChoopani who have been detained for 9 years in total",61,Fri Jan 07 09:56:38 +0000 2022,53303554,ASRC1,51891,2243,Fri Jul 03 05:22:13 +0000 2009,False,2022-01-07 01:56:38,2022-01-07,T,P,0
T2,1404078,1480674145914347520,@SenSchumer Democrats want illegal immigrants to vote! Shame on you,0,Mon Jan 10 22:53:20 +0000 2022,4099127720,AZEsMiCasaSunDv,233,697,Mon Nov 02 06:48:54 +0000 2015,False,2022-01-10 14:53:20,2022-01-10,E,A,1
T4,335483,1780827271756173377,"@RepRubenGallego You are a liar. Your bill is just a worthless piece of paper. There’s no money to fund Social Security/Medicare.  both programs are going bankrupt because of all of the democrat’s $Trillion dollar every 100 days deficit. 
You clowns are spending billions on illegals and wars",0,Thu Apr 18 05:14:42 +0000 2024,4099127720,AZEsMiCasaSunDv,214,696,Mon Nov 02 06:48:54 +0000 2015,False,2024-04-17 22:14:42,2024-04-17,E,A,1
T4,601580,1775698865519579328,"@KatSimkhovitch @ReginaJ40120348 @SenRickScott @JoeBiden Illegals are bankrupting sanctuary cities and states. 
Facts are stubborn",0,Thu Apr 04 01:36:15 +0000 2024,4099127720,AZEsMiCasaSunDv,213,695,Mon Nov 02 06:48:54 +0000 2015,False,2024-04-03 18:36:15,2024-04-03,F,A,1
T2,1304723,1477782427984482305,"@thehill Biden is spending the money on housing illegal immigrants! sorry Americans, Democrats hate you! https://t.co/McMf4A7WSL",0,Sun Jan 02 23:22:41 +0000 2022,4099127720,AZEsMiCasaSunDv,230,697,Mon Nov 02 06:48:54 +0000 2015,False,2022-01-02 15:22:41,2022-01-02,E,A,1
